smiles_1,associating,m,sigma,epsilon_k,mu,epsilonAB,KAB,total_residual,mean_residual,max_residual,m_error,sigma_error,epsilon_k_error,mu_error,epsilonAB_error,KAB_error,#DDB
COC(=O)CC(=O)OC,False,6.751133922066132,2.8308983693157708,217.71567533698058,0.4052249789237976,0.0,0.0,3.6602559134490087,0.04946291774931093,0.5,0.14302884463851756,0.023924517509053774,2.259242221980175,0,0.0,0,1895
CC1CCCCC1=O,False,3.3117332020000214,3.700392081278268,296.8284522164877,0.9629597663879395,0.0,0.0,1.6894753877174369,0.018565663601290514,0.5,0.13226106714018904,0.052073066802597476,6.7076963724166685,0,0.0,0,54
OC1CCCC1,True,2.8727605503815967,3.550527239151271,283.6551158801209,0.6816879510879517,2235.561532725471,0.01,1.8590854036645579,0.014638467745390219,0.5,0.4849007544478458,0.21221337017963957,16.50211961095201,0,167.1594416556802,0,182
CCCOC(=O)c1ccccc1,False,4.669857049520369,3.634308623377283,280.81366869825905,2.360551595687866,0.0,0.0,0.25019743853662885,0.007148498243903682,0.5,0.06585266707732264,0.018240179393530762,1.9979518997248014,0,0.0,0,2335
CCCCOC(=O)c1ccccc1,False,4.833294220281587,3.722916105266907,283.807785235044,3.1636087894439697,0.0,0.0,0.1538146988828865,0.005303955133892638,0.5,0.07734802421117888,0.02127553120956602,2.2628182472322,0,0.0,0,1103
CCCCCCOC(C)=O,False,4.897124123284953,3.564352972291514,239.10968434870622,2.478583335876465,0.0,0.0,1.016975981929872,0.007533155421702756,0.5,0.06656697474364263,0.01773067442604521,1.581958169944406,0,0.0,0,889
CCCCCCCOC(C)=O,False,5.262774100458159,3.5997976115022747,240.42554716004827,2.8440513610839844,0.0,0.0,0.33222946619730964,0.00791022538565023,0.5,0.13864638167144022,0.03455707669169983,3.0191683930875834,0,0.0,0,972
ClCBr,False,2.2581286962739595,3.3914472100479505,300.36845953541507,0.25696006417274475,0.0,0.0,0.3100703324807196,0.0060798104407984235,0.5,0.03054415368542965,0.01638942191637393,2.4606736053078704,0,0.0,0,1159
OCCN(CCO)CCO,True,4.051077933631581,3.6557188852120968,333.6030393852035,0.9532701373100281,3999.5169184547,0.01,0.1619589990804298,0.004262078923169205,0.5,0.42042808435317813,0.12452181499133588,3.5058760531212916,0,329.9401280230336,0,1001
BrCCc1ccccc1,False,4.411895497252921,3.498315789114834,285.19945427775565,0.13006103038787842,0.0,0.0,0.05657670052597635,0.003536043782873522,0.5,0.051505518651633934,0.014579904407096347,1.7240967462855659,0,0.0,0,3303
CC(C)(C)N,True,2.831414235855088,3.613528718205055,229.58472756104038,0.6750668883323669,957.5901261589959,0.01,0.7814297080987896,0.012603704969335317,0.5,0.13051610806770259,0.06390828427462593,4.700601996785915,0,98.97917948659521,0,461
CCCCCCCCc1ccccc1,False,5.353028251686891,3.872199640659632,272.25596482904405,3.5394954681396484,0.0,0.0,0.6056172708596896,0.021629188244988915,0.5,0.17694759723213258,0.04623335804251977,4.395466549133418,0,0.0,0,729
NCCNCCN,True,4.12713853550666,3.329548341431886,292.79210033749143,0.895295262336731,902.2583581230297,0.01,10.134549223469353,0.05507907186668127,0.5,0.20469156397851837,0.07559949639745812,4.637841034267513,0,1321.0665643320415,0,2886
CC(O)CC(C)(C)O,True,5.885444497081464,3.110880070421803,233.6144582723387,0.39700379967689514,2232.9121952466667,0.01,1.0002490942615978,0.018186347168392687,0.5,1.181153393922845,0.226764439316207,16.255534760869807,0,364.43277513563953,0,308
FC(F)(F)C(F)(F)C(Cl)Cl,False,3.2613528614337723,3.659022710925642,215.81583503213292,1.0078998804092407,0.0,0.0,4.068244089661486,0.03568635166369725,0.5,0.11343472619834852,0.04439303072205485,4.131541882359376,0,0.0,0,3497
FC(Cl)C(F)(F)C(F)(F)Cl,False,2.5432095311477996,4.004634500740924,250.12039222834736,0.3138609230518341,0.0,0.0,4.943879729839969,0.035313426641714066,0.5,0.0781724062392669,0.04266793405232716,4.464145873381889,0,0.0,0,4234
CC(C)OCCO,True,1.5907327538432166,4.724464692804338,345.68997392630246,1.2940257787704468,2488.7139300966264,0.01,0.06476562756011495,0.002590625102404598,0.5,0.14595985399662337,0.14630936146844806,2.2744864198895898,0,139.25707605146923,0,454
COP(=O)(OC)OC,False,4.26129856086394,3.348464857570862,281.1903450947175,0.7711743712425232,0.0,0.0,0.4605427666214431,0.028783922913840194,0.5,0.3659829819646783,0.1032000532971613,12.550390592088291,0,0.0,0,1306
CCOP(=O)(OCC)OCC,False,6.155975588624534,3.34525750511239,236.39359549119152,0.5089254975318909,0.0,0.0,2.1010568962606797,0.05002516419668285,0.5,0.38642410023864143,0.07597865769783435,6.959139948793792,0,0.0,0,1304
CCCOP(=O)(OCCC)OCCC,False,6.326206574555063,3.639921506149788,249.58445660259653,1.7148494720458984,0.0,0.0,0.2882664587062165,0.015171918879274552,0.5,0.21489687790815928,0.04499238360200002,3.96902306587664,0,0.0,0,1307
CCCCOP(=O)(OCCCC)OCCCC,False,6.6995161547364255,3.844745426368556,256.30115976616116,1.6443909406661987,0.0,0.0,0.4486662967538354,0.00515708387073374,0.5,0.09815947343993715,0.020124805070929935,1.6538046769710486,0,0.0,0,1146
CCCOCCO,True,3.042353818832999,3.7604333487043515,288.50391448760263,1.4721606969833374,1847.2980183377033,0.01,0.3122752961097565,0.0041088854751283755,0.5,0.2818908000036125,0.12695393949075728,11.430783512440003,0,85.3747932646061,0,2381
COCCOCCO,True,2.973347297943305,3.8601544290745915,308.2168269921747,0.8567458987236023,2540.147029030938,0.01,1.3504375403800453,0.027008750807600904,0.5,1.5626630884179216,0.7092304849585244,53.94680934759316,0,596.9528064025459,0,448
CCCCC(C)=O,False,3.7188730340515574,3.5330854276690493,253.55544995707027,1.2018933296203613,0.0,0.0,1.9609746303018283,0.014969271987036858,0.5,0.0339295576371252,0.011406741643113505,1.2687571599761163,0,0.0,0,616
CCCCC(=O)CCCC,False,4.713907667847627,3.679505737919597,253.62127156331076,0.79556804895401,0.0,0.0,0.6184259690898287,0.015460649227245719,0.5,0.10181159312323865,0.028497737248839174,2.7630365946422737,0,0.0,0,453
CCCCCCCCCC(C)=O,False,5.92251770952997,3.6246004696660403,246.6334101396426,1.8972790241241455,0.0,0.0,1.711386487334574,0.04278466218336435,0.5,0.29978393290315997,0.06571208069665979,5.822570359718172,0,0.0,0,1301
CCCCCC(=O)CCCCC,False,5.685659828604893,3.6735538033458273,248.75581555501242,0.6861870884895325,0.0,0.0,0.970932474080979,0.027740927830885116,0.5,0.20826703437579194,0.04832074923216682,4.329608214725322,0,0.0,0,3420
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,False,6.216849809839407,4.249874962276423,212.37626349563476,0.59978848695755,0.0,0.0,0.8027837813665157,0.01316038985846747,0.5,0.054097817212922984,0.01375105804011984,0.8385119688593573,0,0.0,0,3513
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,False,7.220455432886879,4.579833835729456,222.2234949179838,0.9893316626548767,0.0,0.0,0.5059762879154074,0.014054896886539095,0.5,0.11793996991499442,0.027380791681229717,1.5272388990629469,0,0.0,0,3515
CC1CCCC(=O)C1,False,3.1352537326455696,3.783965974005955,309.1948811662485,1.3327099084854126,0.0,0.0,0.1659963094892211,0.005354719660942616,0.5,0.03938665327106398,0.01679250846874142,2.1924285786926485,0,0.0,0,1314
CC1CCC(=O)CC1,False,2.973432696642618,3.867300671786774,318.60463738396356,1.2746907472610474,0.0,0.0,1.0047071551548246,0.022834253526246014,0.5,0.1433456596655657,0.065548406814043,8.781698441543632,0,0.0,0,1315
c1ccc(-c2ccccc2-c2ccccc2)cc1,False,5.2799482748629405,3.8842195005007643,317.7337636505348,0.16076456010341644,0.0,0.0,0.07440016793879199,0.0035428651399424757,0.5,0.026060742168137335,0.006875859382777438,0.7685243066502019,0,0.0,0,1599
CC(C)NC(C)C,True,1.5840251506903293,4.999999999926581,319.3534700039777,0.3018783628940582,1667.8224679751502,0.01,0.9393364317618803,0.01841836140709569,0.5,0.4608679447189144,0.2185664389044116,34.43444519658189,0,173.8544556148519,0,103
C#CC(C)(O)CCC=C(C)C,True,4.34419401163839,3.831141319553527,261.37115078567695,1.4908215999603271,2070.0617806130813,0.01,3.6103408166724367,0.038003587543920386,0.5,2.3567015707369547,0.758229133362947,55.97233809904569,0,680.6986343135238,0,3606
C#CC(C)(O)CCCC(C)CCCC(C)C,True,3.1118246836535106,4.99999999999919,389.7677556854056,3.7563235759735107,0.6773735032501449,0.01,0.806757661005562,0.03841703147645533,0.5,3.3576621023157123,0.33437931380652947,55.33525259226635,0,364616.9448953817,0,3695
CC(=O)C=CC=C(C)CCCC(C)CCCC(C)C,False,3.6047367174097413,4.99999999997041,381.9782521503487,3.730966806411743,0.0,0.0,5.0599929463874425,0.13315770911545902,0.5,1.8538335721257184,0.03669119684365426,107.8015371938574,0,0.0,0,3696
O=C1OCCO1,False,3.4176539301553763,3.0426850178019684,369.1920623104513,1.4296314716339111,0.0,0.0,0.6171642396908604,0.01763326399116744,0.5,0.1349125186894267,0.04163203568310852,8.438638965862971,0,0.0,0,1713
O=S(=O)(Cl)Cl,False,2.8472817063233307,3.323136705971689,258.677654503819,0.6011882424354553,0.0,0.0,1.2559675950794071,0.005582078200352921,0.5,0.02351434917849001,0.009483823825009303,1.2598245031559667,0,0.0,0,198
CC(=O)OCCC(C)C,False,4.7300945617236625,3.462610654225971,228.74346157046878,2.0380680561065674,0.0,0.0,5.66245048003215,0.027893844729222413,0.5,0.09452359059524586,0.0248280106534026,2.300907749269078,0,0.0,0,206
OCC1CCCO1,True,2.3491608051356536,3.925399994981316,366.26867874212087,1.206535816192627,1641.49826887955,0.01,0.9148841658252658,0.014521970886115329,0.5,1.9905343006161007,1.2050994471993688,148.46067684581462,0,883.0741304502405,0,158
OCc1ccco1,True,2.80881852482532,3.5503573627256015,326.9909674842431,0.538597822189331,1936.42544049761,0.01,1.7522973944012707,0.03650619571669314,0.5,6.773269017808559,3.073317675273173,350.995222325599,0,2222.553584025797,0,275
CN(C)CCO,True,2.8948228495994313,3.652168442311927,289.4601738920536,0.8113462328910828,1675.6377937257341,0.01,5.070754032640755,0.035709535441132076,0.5,2.888044163172562,1.3369497439299265,128.17844618182323,0,925.9349314110937,0,393
CC(N)CN,True,3.045765495728384,3.394392264209756,279.4415607301455,0.9355361461639404,1485.9867177018434,0.01,0.41201833077536076,0.006149527325005385,0.5,0.7681425318747747,0.3160936693211048,32.663662213025695,0,256.51357926557745,0,386
COCCOCCOC,False,4.650822769350377,3.4492125642960083,244.80614523585135,0.7912046313285828,0.0,0.0,0.5405576554743261,0.006142700630390069,0.5,0.051971198920666345,0.013890285760018243,1.3970871891265564,0,0.0,0,835
CCOCCO,True,4.520524022992436,3.0526160392234187,239.53942371885037,0.9871559143066406,0.0007671915203122381,0.01,4.8739858317320515,0.012124342865005104,0.5,0.3295083035789499,0.11265218799825451,1.4177412199254802,0,36105.883110859046,0,273
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,5.254695582447754,3.6878680766939826,186.47855737848533,0.6496812701225281,0.0,0.0,0.09664468431357548,0.008053723692797957,0.5,0.11880018110200334,0.030479918246150865,2.0078298350230104,0,0.0,0,570
C=CCOC(C)=O,False,4.178706151514684,3.222790270245003,226.6538573174154,0.5766014456748962,0.0,0.0,0.9089439304257668,0.025248442511826855,0.5,0.26813658727625933,0.07459435025198083,7.637482673221064,0,0.0,0,591
O=C1CCCCC1,False,2.704258095631459,3.767543801476033,329.98354702321217,1.0807673931121826,0.0,0.0,11.418153134552126,0.023837480447916757,0.5,0.031332457375496545,0.015084102051674413,2.2392727419863934,0,0.0,0,250
CCC(C)O,True,3.8006841730858754,3.186116942858737,220.21995102346523,0.583206295967102,2107.798746385273,0.01,21.86672333825691,0.00988549879668034,0.5,0.09796870337234556,0.029617976173307366,1.8072172399626873,0,24.235513374277776,0,22
CCC(O)C(C)C,True,3.226486832636998,3.762076647373642,251.39062643106325,0.5494610667228699,2150.483930960418,0.01,2.6004535813858265,0.018843866531781352,0.5,0.6841180524317957,0.2881403080675235,17.636791169550552,0,204.32656154796226,0,361
COCCOC,False,3.538313995567558,3.3581748683235935,234.85579008916048,0.49280765652656555,0.0,0.0,6.282325005818462,0.02908483798990029,0.5,0.0447832946585523,0.014917959745726782,1.6363901588427945,0,0.0,0,213
CCC#N,False,2.3688137199241903,3.437437884754835,312.89898500761376,1.6381871700286865,0.0,0.0,3.027624442180489,0.01069831958367664,0.5,0.014689826011782096,0.007244758306390485,1.1633532327780303,0,0.0,0,326
CCCC#N,False,2.954798800291432,3.42549891061201,284.1568789089711,2.161646842956543,0.0,0.0,2.151276766117485,0.012959498591069188,0.5,0.01940649519701684,0.007843267625179217,1.0421902298518093,0,0.0,0,956
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,5.952992009366087,3.776720216458637,175.7533981897671,0.19106410443782806,0.0,0.0,0.4390682722293147,0.0066525495792320415,0.5,0.0715830048093781,0.01672870333807586,0.9743572571490934,0,0.0,0,3094
CCCCO,True,3.5519172522859024,3.277990400039727,236.96938544012698,0.8782275319099426,2267.194222257342,0.01,26.10930587278865,0.008257212483487871,0.5,0.07654254465835543,0.025142640003048937,1.5919780360770255,0,20.422643678591957,0,39
CC(C)CO,True,3.7735396695555337,3.207305831466971,225.23824773068702,0.8775699734687805,2177.265415770836,0.01,22.99858772197831,0.014100912153266898,0.5,0.20639370025364706,0.06301781891547573,3.821351503625575,0,53.67052520927492,0,120
COB(OC)OC,False,4.08728563066009,3.2386617259395667,206.23836834308725,0.9376825094223022,0.0,0.0,2.062753051302813,0.027141487517142276,0.5,0.09126329676693132,0.02628370056284137,2.488596406316404,0,0.0,0,261
CCOB(OCC)OCC,False,4.490019226938711,3.659763963882391,220.57464264844748,0.6377314329147339,0.0,0.0,4.595512848616767,0.061273504648223565,0.5,0.2671503300313197,0.07880912118365851,6.839004692982027,0,0.0,0,2311
CCCCCOC=O,False,4.606773051188515,3.3403439371353683,225.50613381065793,2.7497761249542236,0.0,0.0,2.7839215497495684,0.03663054670723116,0.5,0.26558630641552644,0.07019767566988916,6.445912122432501,0,0.0,0,2023
CN(C)C(=O)N(C)C,False,4.035292661513225,3.4475208214815463,275.78605529446827,0.8062204122543335,0.0,0.0,0.8586439977172867,0.01281558205548189,0.5,0.11455616304979968,0.03487615886398436,4.179306274325073,0,0.0,0,1733
FC(F)F,False,2.682371760118599,2.8190269736675146,148.93184916970367,0.2071043848991394,0.0,0.0,3.665729229963616,0.00725886976230419,0.5,0.009734109043129095,0.0028236427135353345,0.34922097825398535,0,0.0,0,1073
CO,True,1.0000000001385776,3.870122476116043,295.9449165837535,0.37492817640304565,2666.4614467850024,0.01,65.71255412105843,0.01359382584217179,0.5,8.042867801956012,0.00787292384962443,1.2670624186547015,0,11.08991439598784,0,110
CC(Br)CBr,False,2.711258120565351,3.747836961777176,318.37744240661175,0.4091763496398926,0.0,0.0,0.9974051132143753,0.0043177710528760835,0.5,0.012426347957956881,0.005739752806025508,0.8894671294882641,0,0.0,0,65
CCCCCCCCCCCO,True,4.163604966368955,4.160804214414355,282.1887966061271,1.3491605520248413,2730.4547000084576,0.01,5.442797203701003,0.05183616384477146,0.5,1.099192901541561,0.39320318562303097,24.31489989117068,0,351.04769969789277,0,515
CCCC(C)=O,False,3.383945897075705,3.463787229062829,252.30101521893351,0.982650876045227,0.0,0.0,3.770986147303486,0.010082850661239267,0.5,0.01281927403955333,0.004527411415443391,0.538359991418132,0,0.0,0,137
O=C1CCCC1,False,2.9695623257859216,3.443968985781124,297.6288465621329,0.9995312690734863,0.0,0.0,2.330816558906303,0.010942800746038981,0.5,0.01670673310064524,0.006650426340480391,0.9688538813331784,0,0.0,0,241
C=CCO,True,1.7975938806205283,3.762780093568778,286.5307668330632,0.4814724326133728,2526.650754388769,0.01,5.126725021614643,0.01278485042796669,0.5,0.030146080651654222,0.021465026604756958,1.0156298358947553,0,19.369337537899973,0,14
C#CCO,True,2.86761740587226,3.0442524577668317,302.41029987887225,0.2618856132030487,0.0006646623431638687,0.01,5.2788454735780235,0.04092128274091491,0.5,3.316703834175397,1.6916060318846085,39.38335782059697,0,63554.310978776295,0,434
C=CCCl,False,2.581275796897647,3.418238531045867,252.5587939956712,0.12548545002937317,0.0,0.0,1.4395875181337656,0.01397657784595889,0.5,0.04970317855613029,0.02247061745386363,2.872586329382574,0,0.0,0,330
COc1ccccc1O,True,3.724036346801953,3.476019586747543,306.9120996449068,1.0654804706573486,1238.9104490278337,0.01,1.6831275552358798,0.017717132160377683,0.5,0.6537887745325843,0.23893108672072644,23.839086377186316,0,849.8230987544749,0,809
CN(C)CCOCCO,True,2.5898305413008575,4.242861846187742,274.56133126912533,1.3775030374526978,3514.4410507878465,0.01,0.3682638642088357,0.03068865535073631,0.5,11.922722724991111,5.616029800422961,671.5515722105305,0,17110.41807269475,0,926
O=[N+]([O-])c1cccc(Br)c1,False,3.5024829969454654,3.657171886714381,352.2890609202999,2.2296810150146484,0.0,0.0,0.35716101073187384,0.022322563170742115,0.5,0.27369652044195725,0.10104597697876944,15.143153875992777,0,0.0,0,908
Cc1ccc(C=O)o1,False,3.6313198574560563,3.371648084356216,302.7492179310998,1.577544927597046,0.0,0.0,0.4664711116567217,0.00863835391956892,0.5,0.13371597531893487,0.044373879306810325,6.208101382270169,0,0.0,0,184
O=C(OCc1ccccc1)c1ccccc1,False,4.80617738020253,3.8554397312184756,327.1500721710832,0.7753168344497681,0.0,0.0,2.2014874434662595,0.04586432173888041,0.5,0.371099154948481,0.1056984318720903,12.85550627065984,0,0.0,0,1075
C1CCOCC1,False,2.6091751831609664,3.673164055754789,282.3538809511724,0.7240651845932007,0.0,0.0,1.1338332313117034,0.005755498636100018,0.5,0.016750636020550026,0.008172666075754249,1.0800936442112794,0,0.0,0,774
CCOC(OCC)OCC,False,6.123296688503126,3.2683533875224535,203.54307979717532,0.5064757466316223,0.0,0.0,1.7150356719591466,0.030625636999270477,0.5,0.22421027698547089,0.043856782559073514,3.5196527915140434,0,0.0,0,1172
CCCCCBr,False,1.4009414536200246,4.999999999999902,442.69135801444554,0.8216944932937622,0.0,0.0,3.249946093647045,0.05327780481388598,0.5,1.315103714208997,0.0033424388798690644,246.002459796194,0,0.0,0,529
CCCCCI,False,3.8154491633642658,3.5878407467620255,265.05866023495525,0.2074502408504486,0.0,0.0,1.4398778148380629,0.03130169162691441,0.5,0.3504426054401764,0.11820366043480472,12.849551397713423,0,0.0,0,1175
CCO[Si](C)(C)OCC,False,1.9203553715358284,4.999999999854572,340.41614437157386,0.14386610686779022,0.0,0.0,0.39672338640050514,0.015868935456020205,0.5,1.7056229742714324,3.2505244956118275,176.62926860526665,0,0.0,0,1199
CCCBr,False,2.6308816381169304,3.5523452881954887,268.80236654238263,0.5894364714622498,0.0,0.0,0.8524253050688089,0.00722394326329499,0.5,0.027256123374878857,0.013126485849042148,1.609252131750104,0,0.0,0,708
OCCCCCCO,True,4.388963260519585,3.431247909094328,288.6947525010951,0.7014760971069336,3079.1614115687303,0.01,1.588261591467102,0.016043046378455578,0.5,1.0391871250758102,0.2840185720433372,20.025073250345116,0,350.83881027979993,0,734
CCc1cccnc1,False,3.448602533658762,3.5716022600430324,291.5758905947748,2.0227301120758057,0.0,0.0,0.524016549859042,0.032751034366190125,0.5,0.20476514058458845,0.07457784706995385,9.805699161721392,0,0.0,0,1549
COCCOCCOCCOC,False,5.491073705186431,3.563893219295371,253.75747514498894,0.4828300178050995,0.0,0.0,0.6512665382250183,0.014157968222283008,0.5,0.11497770491746165,0.026885297079085897,2.5914481923556663,0,0.0,0,628
CCCNCCC,True,3.9568382504345,3.5571542743417166,231.51643933783265,0.25497326254844666,8.073676838193933e-06,0.01,1.943001947146172,0.01719470749686878,0.5,0.4352569156558104,0.20110549989929752,2.8999622435582326,0,5736.901558534962,0,86
C=CCCCCC=C,False,3.6048509063309577,3.808255917513826,246.37149117189352,0.39101317524909973,0.0,0.0,0.3453347239971276,0.006771269097982894,0.5,0.057441087977707084,0.02156212232142042,2.1622559857093475,0,0.0,0,1084
CCCN(CCC)CCC,False,4.183426323078972,3.922474372892975,246.948535624455,0.08225633949041367,0.0,0.0,0.4255376337104744,0.007212502266279227,0.5,0.04686665642636924,0.015519632087399683,1.4524644886547242,0,0.0,0,979
CNN,True,4.054770357667465,2.5666726882199282,233.33286308268046,0.6712760329246521,0.0012494280026142945,0.01,1.585556614760633,0.03171113229521266,0.5,0.7640923159965674,0.24978109809582047,5.809514438170071,0,31326.053183436066,0,1421
COC(C)COC(C)CO,True,4.586358255717563,3.5996651065872305,259.3150287149059,0.48810064792633057,1176.4736616541581,0.01,0.21529711446006164,0.007176570482002055,0.5,0.9588411499692074,0.29947957961912725,22.084617093416746,0,1382.3647819498271,0,525
CCCCCF,False,3.251755163599693,3.54075002141957,228.62192335282646,0.9599822759628296,0.0,0.0,0.6018110369675793,0.018806594905236854,0.5,0.09768584013649118,0.03771312059482037,3.7313406324547054,0,0.0,0,2495
C=C(C)C#N,False,1.2492882083048762,4.603986350958098,445.8981937148745,1.6977492570877075,0.0,0.0,2.9425231603732396,0.10146631587493929,0.5,0.3357492595748577,0.44137926667247623,70.86508467960003,0,0.0,0,281
BrC1CCCCC1,False,2.9542863734850004,3.8539625164149958,317.19720547777456,0.7038178443908691,0.0,0.0,0.6617655909395654,0.010504215729199452,0.5,0.04846308422859885,0.0222484128297955,2.9850363385217893,0,0.0,0,1144
NCCCN,True,3.1149997642531195,3.356093857186253,278.26093812590716,0.26266759634017944,2002.8417302636528,0.01,1.9409872830892407,0.027728389758417724,0.5,1.4634568607065066,0.5688159836570498,51.53787029285333,0,445.68111655072573,0,1859
CN(C)C1CCCCC1,False,4.4265274815967,3.56787508611757,249.14099646003592,0.789183497428894,0.0,0.0,0.5861140854119493,0.024421420225497887,0.5,0.21175110226171862,0.061018868888776265,5.969071194721981,0,0.0,0,3858
Cc1cccc(Cl)c1,False,3.0371594060755616,3.7727885916056527,310.929656170542,0.6162837147712708,0.0,0.0,0.1369588591807006,0.002739177183614012,0.5,0.03258381564544015,0.014375578938636436,1.8878034111175508,0,0.0,0,709
Cc1ccc(Cl)cc1,False,2.978319418965521,3.802247097235778,314.14771573689757,0.647735059261322,0.0,0.0,2.017355362244733,0.015399659253776588,0.5,0.09390194532908308,0.04244271350222961,5.644000984687688,0,0.0,0,750
CCCCC(=O)OCC,False,4.517246583463086,3.5241782764316296,236.18590702034297,1.0783591270446777,0.0,0.0,2.1302105869677916,0.020482794105459536,0.5,0.15002430353706844,0.04282588343323452,3.9649627166729307,0,0.0,0,897
CCCCC(=O)OCCC,False,1.8960739152563442,4.999999998724261,393.7418942336227,0.7079082727432251,0.0,0.0,1.2761503816632087,0.0554847992027482,0.5,2.3080689024259295,2.6170478834775355,281.7792650034118,0,0.0,0,3294
CCCOCOCCC,False,2.685829272772776,4.320460115557018,302.9821872971402,0.5756756663322449,0.0,0.0,0.07897709116388318,0.005265139410925546,0.5,1.1750651298582933,0.6729032195198817,74.17278994208506,0,0.0,0,2437
CC(C)COCOCC(C)C,False,4.685770843063846,3.807111455235239,237.58760697955404,0.9882653951644897,0.0,0.0,0.02206199339033703,0.0016970764146413098,0.5,0.9304212139457283,0.2716654285088188,22.667000225336206,0,0.0,0,2438
C[Si](C)(C)N[Si](C)(C)C,True,2.3433513360190066,4.979566222084056,296.0788383697101,0.5839374661445618,1490.2886608916126,0.01,0.29080784576892366,0.01077066095440458,0.5,2.9092277482110083,2.268992241920137,167.5703954307465,0,948.7561164135885,0,2244
C1CC2OC2C1,False,2.8157382628789107,3.454937225585455,283.0806734453496,0.8063771724700928,0.0,0.0,0.5301789766651152,0.01232974364337477,0.5,0.06287281942436367,0.027422616080984376,3.6489299926679832,0,0.0,0,6896
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,7.967032774381417,3.8240458075279387,185.39180006219112,0.19356876611709595,0.0,0.0,0.9695033144579984,0.009695033144579984,0.5,0.04344528512947529,0.00828098300814649,0.4067034280156174,0,0.0,0,305
c1ccc2[nH]ccc2c1,False,7.5399345086341505,2.6877086543521256,245.3732078414854,0.8100124001502991,0.0,0.0,0.2656035943264401,0.013280179716322005,0.5,0.41247330330342347,0.05536677965140402,5.713343687259555,0,0.0,0,1627
CC(F)(F)CC(F)(F)F,False,3.974845758004747,3.2776066454922317,190.76163674581724,0.9073541164398193,0.0,0.0,3.4196544770004396,0.013901034459351381,0.5,0.01853961350016688,0.005502463300699183,0.46059011524707416,0,0.0,0,12111
CCCOCC(C)O,True,3.5459854222777394,3.7414652212931125,264.36331463189816,0.8630439639091492,1812.7904425119605,0.01,0.17332284911694104,0.005097730856380619,0.5,0.733082710214261,0.28168314927165616,22.97608153112121,0,210.04492538429275,0,712
C=COCCCC,False,3.4881271130582014,3.6210839724357102,238.17714948462293,1.2414885759353638,0.0,0.0,0.1901644206891644,0.005139578937544983,0.5,0.02546197531592361,0.009385453753765387,0.9480922021944824,0,0.0,0,1337
C=CC(=O)OCCCC,False,4.075326323497535,3.6057763275339356,250.67725912745246,1.959189534187317,0.0,0.0,0.5733318134804848,0.005733318134804848,0.5,0.018349415664436295,0.00579982863867404,0.5925483008633082,0,0.0,0,317
CCOC(=O)C(CC)C(=O)OCC,False,7.312462458459539,3.2400341345129187,215.56666771820443,0.9968090653419495,0.0,0.0,0.8435036987070548,0.030125132096680527,0.5,0.3588002151359465,0.05807660187822636,4.677443565243586,0,0.0,0,6257
CCCCCC(C(=O)OCC)C(=O)OCC,False,6.898484105961269,3.6091903487027883,234.1028772068289,2.7140774726867676,0.0,0.0,0.36475651378233365,0.021456265516607863,0.5,0.6664255404259982,0.12547489124842154,10.056418389140491,0,0.0,0,6241
CCCCCC(=O)OCC(COC(=O)CCCCC)OC(=O)CCCCC,False,9.999999999994026,3.8070686641085145,244.14026190425787,4.923402786254883,0.0,0.0,0.582803343608039,0.03885355624053593,0.5,0.3619674200927954,0.19105053485056628,12.886359015995863,0,0.0,0,3270
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,False,8.911062811182205,3.5642741312167483,236.8904643749507,2.2070112228393555,0.0,0.0,1.6578308812437343,0.07894432767827306,0.5,1.8411263495649786,0.27037516373955056,20.194633691695635,0,0.0,0,631
CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC)OC(=O)CCCCCCCCC,False,9.999999983543827,4.410956293143667,258.0493462954911,8.205070495605469,0.0,0.0,1.5404418945574485,0.09061422909161462,0.5,3.5400492450416583,0.6414869066087729,37.34821080944921,0,0.0,0,3272
CCCCCCCCSCCCCCCCC,False,7.340087858518702,3.88304068446788,261.91292487234307,1.5652244091033936,0.0,0.0,0.05528547191918204,0.003685698127945469,0.5,0.020200391997996506,0.004379347259787448,0.32985788722740655,0,0.0,0,1768
CCCCI,False,2.1013428647638177,4.232080474132491,353.8845951341963,0.14958222210407257,0.0,0.0,1.1245277588207856,0.021625533823476647,0.5,0.18365311684936766,0.13099467953001584,18.338603062603244,0,0.0,0,2103
CC(C)c1ccccc1Cc1ccccc1C(C)C,False,5.567947898221716,4.098669417354026,303.7835383176814,2.3204050064086914,0.0,0.0,0.24350416529249852,0.011068371149659023,0.5,0.1739752428766757,0.0451774034804815,4.186777423292363,0,0.0,0,1299
