Unnamed: 0.1,Unnamed: 0,Name,smiles,Valid,sigma,m,epsilon_k,mu,Assoc_scheme,KAB,epsilonAB
520,520,3-Methyl-2-butanol,CC(C)C(C)O,True,3.7454980974635377,2.85103572913159,241.711419340908,1.6864355368646615,2B,0.3356123566818506,2670.057798788602
522,522,3-Methylbutyraldehyde,CC(C)CC=O,True,3.658734724711551,2.99133674358112,265.5656827204465,2.919801748406902,2B,0.0,0.0
525,525,2-Methylpentane,CCCC(C)C,True,3.725547718793092,3.160263096454334,224.16650201255428,0.145162150714296,2B,0.0,0.0
526,526,3-Hexyne,CCC#CCC,True,3.513064681807742,3.412807211577776,220.2075587198207,0.0596,2B,0.0,0.0
528,528,2-Pentanone,CCCC(C)=O,True,3.585074389897793,3.156632783332028,246.6874728117214,2.6611736151555387,2B,0.0,0.0
529,529,Fumaronitrile,N#C/C=C/C#N,True,3.278115375183998,2.9210635466276207,245.6815660777928,0.0001414213562373,2B,0.6991102200112042,1607.4440490383388
531,531,Ethylene_carbonate,O=C1OCCO1,True,3.4560886599052805,2.522147122491413,459.47006659161286,5.355000045751635,2B,0.0,0.0
532,532,Vinylene_carbonate,O=c1occo1,True,3.404685070985588,2.3587355892998203,431.3878391024744,4.51500000110742,2B,0.2833265854776095,1543.5030233675282
533,533,Cyclopentanone,O=C1CCCC1,True,3.676107618294144,2.5834782434284893,302.69123263466406,3.045400008209102,2B,0.0,0.0
534,534,2-Methylpropanoic_acid,CC(C)C(=O)O,True,3.612476728481024,2.8242646800855926,352.91210895550387,4.4192723846805375,2B,0.6262190690443932,2643.300077583693
535,535,Propylisocyanate,CCCN=C=O,True,3.4353256064680937,3.164965967683167,294.3929627293113,3.163712845692541,2B,0.0,0.0
536,536,Methyl_butyl_amine,CCCCNC,True,3.5835705833733225,3.432233235591462,218.6661837951696,0.9635271143045224,2B,0.1530760069510758,2556.332457464763
537,537,Cyclohexane,C1CCCCC1,True,3.825761621960924,2.544210578959106,268.1014373885166,0.0,2B,0.0,0.0
540,540,Vinyl_acetate,C=COC(C)=O,True,3.3736254706533337,3.024639469098052,259.3526713919897,1.7224578485408577,2B,0.0,0.0
541,541,2-Methylimidazolidine,CC1NCCN1,True,3.685730865347966,2.638411336297024,273.8791085949296,1.511032259748282,2B,0.1577145568045932,2497.8900013057846
542,542,gamma-Butyrolactone,O=C1CCCO1,True,3.5796964796547983,2.5567610342696296,397.22921934522,4.619379153089732,2B,0.0,0.0
543,543,2-Methyl-1H-imidazole,Cc1ncc[nH]1,True,3.655074854139668,2.529868442047589,343.8162299742021,3.6658391358596174,2B,0.8883331823409445,3561.5898486102847
545,545,Oxalic_acid,O=C(O)C(=O)O,True,3.081680785505024,2.509319767476481,366.7889507067812,0.0004,2B,0.8566401396870793,2270.792528448458
